"CO_MUNICIPIO";"NO_MUNICIPIO";"CO_SIGLA_ESTADO";"TP_CADASTRO";"TP_PACTO";"TP_ENVIA";"TP_ENVIA_CNES";"TP_CIB_SAS";"TP_PLENO_ORIGEM";"TP_MAC";"NU_POPULACAO";"NU_DENSIDADE";"CMTP_INICIO_MAC"
"314480";"NOVA LIMA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"314510";"NOVA RESENDE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"314537";"NOVORIZONTE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314545";"OLHOS-D'AGUA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"2";"102018"
"314580";"ONCA DE PITANGUI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314620";"OURO VERDE DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314640";"PAINEIRAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314675";"PALMOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314750";"PASSABEM";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314795";"PATIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314850";"PAVAO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314870";"PEDRA AZUL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"314890";"PEDRA DO INDAIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314940";"PEDRO TEIXEIRA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314980";"PERDIZES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"6";"102018"
"315010";"PIAU";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315053";"PINGO-D'AGUA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315070";"PIRAJUBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315110";"PIRAPETINGA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315150";"PIUMHI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"315190";"POCRANE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315213";"PONTO CHIQUE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315250";"POUSO ALEGRE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"315280";"PRATA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"315350";"ALTO JEQUITIBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315400";"RAUL SOARES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"315420";"RESENDE COSTA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315480";"RIO ACIMA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315520";"RIO ESPERA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315570";"RIO PIRACICABA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315610";"RITAPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315640";"ROMARIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315680";"SABINOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315727";"SANTA BARBARA DO MONTE VERDE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315765";"SANTA HELENA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315810";"SANTA MARIA DO SALTO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315895";"SANTANA DO PARAISO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"315930";"SANTA RITA DE JACUTINGA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316250";"SAO JOAO DEL REI";"MG";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"316350";"SAO JOSE DO JACURI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316520";"SAO THOME DAS LETRAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316690";"SERRANIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"316730";"SILVEIRANIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313655";"JOSE RAYDAN";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314470";"NOVA ERA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315490";"RIO CASCA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"231050";"PEDRA BRANCA";"CE";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"290405";"BONITO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290740";"CATOLANDIA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"291110";"FORMOSA DO RIO PRETO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291550";"ITAJUIPE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"292020";"MALHADA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"8";"032018"
"292465";"PINTADAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"292840";"SANTA RITA DE CASSIA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"310560";"BARBACENA";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"311400";"CARMO DA MATA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312230";"DIVINOPOLIS";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"312970";"IBIRACI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313375";"ITAU DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"351560";"FERNANDO PRESTES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351770";"GUARA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351930";"IBATE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352090";"IPAUSSU";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352260";"ITAPIRA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352430";"JABOTICABAL";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352610";"JUQUIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352780";"LUPERCIO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353020";"MIRANTE DO PARANAPANEMA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"353270";"NIPOA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353420";"ORINDIUVA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"110009";"ESPIGAO D'OESTE";"RO";"S";"S";"1";"S";"S";"N";"S";"28059";"6";"032018"
"110033";"NOVA MAMORE";"RO";"S";"S";"1";"S";"S";"N";"S";"25903";"2";"032018"
"110040";"ALTO PARAISO";"RO";"S";"S";"1";"S";"S";"N";"S";"16946";"6";"032018"
"110092";"CHUPINGUAIA";"RO";"S";"S";"1";"S";"S";"N";"S";"6813";"1";"032018"
"110120";"MINISTRO ANDREAZZA";"RO";"S";"S";"1";"S";"S";"N";"S";"11223";"1";"032018"
"110149";"SAO FRANCISCO DO GUAPORE";"RO";"S";"S";"1";"S";"S";"N";"S";"21082";"3";"032018"
"110160";"THEOBROMA";"RO";"S";"S";"1";"S";"S";"N";"S";"15434";"5";"032018"
"110180";"VALE DO PARAISO";"RO";"S";"S";"1";"S";"S";"N";"S";"10582";"1";"032018"
"120013";"BUJARI";"AC";"S";"S";"1";"S";"S";"N";"S";"9291";"2";"102018"
"120030";"FEIJO";"AC";"S";"S";"1";"S";"S";"N";"S";"41797";"1";"102018"
"120035";"MARECHAL THAUMATURGO";"AC";"S";"S";"1";"S";"S";"N";"S";"13402";"2";"032018"
"120042";"RODRIGUES ALVES";"AC";"S";"S";"1";"S";"S";"N";"S";"12345";"4";"102018"
"120050";"SENA MADUREIRA";"AC";"S";"S";"1";"S";"S";"N";"S";"38578";"1";"102018"
"120080";"PORTO ACRE";"AC";"S";"S";"1";"S";"S";"N";"S";"16487";"5";"102018"
"130014";"APUI";"AM";"S";"S";"1";"S";"S";"N";"S";"23178";"1";"032018"
"130030";"AUTAZES";"AM";"S";"S";"1";"S";"S";"N";"S";"31366";"4";"032018"
"130068";"BOA VISTA DO RAMOS";"AM";"S";"S";"1";"S";"S";"N";"S";"12617";"5";"052018"
"130083";"CAAPIRANGA";"AM";"S";"S";"1";"S";"S";"N";"S";"10215";"1";"052018"
"130115";"CAREIRO DA VARZEA";"AM";"S";"S";"1";"S";"S";"N";"S";"16626";"9";"052018"
"130150";"ENVIRA";"AM";"S";"S";"1";"S";"S";"N";"S";"13746";"1";"052018"
"130185";"IRANDUBA";"AM";"S";"S";"1";"S";"S";"N";"S";"42812";"";"032018"
"130230";"JUTAI";"AM";"S";"S";"1";"S";"S";"N";"S";"29067";"1";"052018"
"130255";"MANAQUIRI";"AM";"S";"S";"1";"S";"S";"N";"S";"14780";"5";"032018"
"130280";"MARAA";"AM";"S";"S";"1";"S";"S";"N";"S";"20836";"1";"052018"
"130320";"NOVO AIRAO";"AM";"S";"S";"1";"S";"S";"N";"S";"6516";"1";"052018"
"130356";"RIO PRETO DA EVA";"AM";"S";"S";"1";"S";"S";"N";"S";"28485";"4";"032018"
"130395";"SAO SEBASTIAO DO UATUMA";"AM";"S";"S";"1";"S";"S";"N";"S";"9039";"1";"052018"
"130410";"TAPAUA";"AM";"S";"S";"1";"S";"S";"N";"S";"17160";"1";"052018"
"130430";"URUCARA";"AM";"S";"S";"1";"S";"S";"N";"S";"23422";"1";"052018"
"140005";"ALTO ALEGRE";"RR";"S";"S";"1";"S";"S";"N";"S";"24188";"1";"032018"
"140023";"CAROEBE";"RR";"S";"S";"1";"S";"S";"N";"S";"8553";"1";"032018"
"140040";"NORMANDIA";"RR";"S";"S";"1";"S";"S";"N";"S";"5191";"1";"032018"
"140060";"SAO LUIZ";"RR";"S";"S";"1";"S";"S";"N";"S";"7190";"4";"032018"
"150095";"AURORA DO PARA";"PA";"S";"S";"1";"S";"S";"N";"S";"25998";"";"032018"
"150125";"BANNACH";"PA";"S";"S";"1";"S";"S";"N";"S";"4005";"1";"032018"
"150160";"BONITO";"PA";"S";"S";"1";"S";"S";"N";"S";"10762";"1";"032018"
"150175";"BREJO GRANDE DO ARAGUAIA";"PA";"S";"S";"1";"S";"S";"N";"S";"8671";"6";"032018"
"150215";"CANAA DOS CARAJAS";"PA";"S";"S";"1";"S";"S";"N";"S";"14102";"8";"032018"
"150275";"CONCORDIA DO PARA";"PA";"S";"S";"1";"S";"S";"N";"S";"25540";"1";"032018"
"150307";"GARRAFAO DO NORTE";"PA";"S";"S";"1";"S";"S";"N";"S";"26991";"";"032018"
"150345";"IPIXUNA DO PARA";"PA";"S";"S";"1";"S";"S";"N";"S";"39387";"8";"032018"
"150375";"JACAREACANGA";"PA";"S";"S";"1";"S";"S";"N";"S";"34755";"1";"102018"
"150405";"MAE DO RIO";"PA";"S";"S";"1";"S";"S";"N";"S";"22580";"1";"032018"
"150460";"MOCAJUBA";"PA";"S";"S";"1";"S";"S";"N";"S";"22054";"1";"032018"
"150503";"NOVO PROGRESSO";"PA";"S";"S";"1";"S";"S";"N";"S";"43405";"1";"032018"
"150548";"PACAJA";"PA";"S";"S";"1";"S";"S";"N";"S";"36767";"3";"032018"
"150563";"PICARRA";"PA";"S";"S";"1";"S";"S";"N";"S";"18017";"4";"102018"
"150610";"PRIMAVERA";"PA";"S";"S";"1";"S";"S";"N";"S";"11014";"1";"102018"
"150619";"RUROPOLIS";"PA";"S";"S";"1";"S";"S";"N";"S";"31973";"5";"032018"
"150640";"SANTA CRUZ DO ARARI";"PA";"S";"S";"1";"S";"S";"N";"S";"5611";"6";"102018"
"150700";"SANTO ANTONIO DO TAUA";"PA";"S";"S";"1";"S";"S";"N";"S";"21836";"1";"032018"
"150780";"SENADOR JOSE PORFIRIO";"PA";"S";"S";"1";"S";"S";"N";"S";"11909";"1";"032018"
"150797";"TERRA SANTA";"PA";"S";"S";"1";"S";"S";"N";"S";"18995";"8";"032018"
"150820";"VIGIA";"PA";"S";"S";"1";"S";"S";"N";"S";"42214";"1";"032018"
"160015";"PEDRA BRANCA DO AMAPARI";"AP";"S";"S";"1";"S";"S";"N";"S";"7601";"1";"032018"
"160023";"FERREIRA GOMES";"AP";"S";"S";"1";"S";"S";"N";"S";"4458";"1";"032018"
"160040";"MAZAGAO";"AP";"S";"S";"1";"S";"S";"N";"S";"16207";"1";"102018"
"160080";"VITORIA DO JARI";"AP";"S";"S";"1";"S";"S";"N";"S";"15079";"4";"032018"
"170035";"ALIANCA DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"6491";"4";"032018"
"170105";"ANGICO";"TO";"S";"S";"1";"S";"S";"N";"S";"2942";"1";"102018"
"170190";"ARAGUACEMA";"TO";"S";"S";"1";"S";"S";"N";"S";"7957";"2";"032018"
"170230";"ARAPOEMA";"TO";"S";"S";"1";"S";"S";"N";"S";"6689";"4";"102018"
"170270";"AURORA DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"2827";"1";"102018"
"170305";"BANDEIRANTES DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"2697";"2";"102018"
"170370";"BREJINHO DE NAZARE";"TO";"S";"S";"1";"S";"S";"N";"S";"4172";"3";"032018"
"170384";"CAMPOS LINDOS";"TO";"S";"S";"1";"S";"S";"N";"S";"7307";"2";"102018"
"170390";"CASEARA";"TO";"S";"S";"1";"S";"S";"N";"S";"5394";"3";"032018"
"170460";"CHAPADA DE AREIA";"TO";"S";"S";"1";"S";"S";"N";"S";"1184";"1";"102018"
"170610";"CRISTALANDIA";"TO";"S";"S";"1";"S";"S";"N";"S";"7878";"4";"032018"
"170700";"DIANOPOLIS";"TO";"S";"S";"1";"S";"S";"N";"S";"17570";"6";"032018"
"170720";"DOIS IRMAOS DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"6846";"2";"032018"
"170765";"FIGUEIROPOLIS";"TO";"S";"S";"1";"S";"S";"N";"S";"5833";"3";"032018"
"170830";"GOIANORTE";"TO";"S";"S";"1";"S";"S";"N";"S";"5400";"3";"032018"
"170980";"IPUEIRAS";"TO";"S";"S";"1";"S";"S";"N";"S";"1216";"1";"102018"
"171150";"JAU DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"3698";"2";"032018"
"171200";"LAJEADO";"TO";"S";"S";"1";"S";"S";"N";"S";"3513";"1";"032018"
"171240";"LIZARDA";"TO";"S";"S";"1";"S";"S";"N";"S";"3507";"1";"102018"
"171270";"MATEIROS";"TO";"S";"S";"1";"S";"S";"N";"S";"1953";"1";"102018"
"171360";"MONTE DO CARMO";"TO";"S";"S";"1";"S";"S";"N";"S";"5124";"2";"032018"
"171420";"NATIVIDADE";"TO";"S";"S";"1";"S";"S";"N";"S";"10020";"3";"032018"
"171510";"NOVO ACORDO";"TO";"S";"S";"1";"S";"S";"N";"S";"3602";"1";"032018"
"171550";"OLIVEIRA DE FATIMA";"TO";"S";"S";"1";"S";"S";"N";"S";"1039";"1";"102018"
"171700";"PINDORAMA DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"4490";"3";"032018"
"171780";"PONTE ALTA DO BOM JESUS";"TO";"S";"S";"1";"S";"S";"N";"S";"4247";"3";"032018"
"171840";"PRESIDENTE KENNEDY";"TO";"S";"S";"1";"S";"S";"N";"S";"3899";"1";"032018"
"350980";"CAMPOS NOVOS PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350995";"CANAS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351000";"CANDIDO MOTA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351020";"CAPAO BONITO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"351030";"CAPELA DO ALTO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351040";"CAPIVARI";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351070";"CARDOSO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351080";"CASA BRANCA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351120";"CATIGUA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351130";"CEDRAL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351160";"CESARIO LANGE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351190";"CLEMENTINA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351240";"CORDEIROPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351250";"COROADOS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351270";"CORUMBATAI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351300";"COTIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351330";"CRUZALIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351340";"CRUZEIRO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351360";"CUNHA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"351380";"DIADEMA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"351385";"DIRCE REIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351400";"DOBRADA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351420";"DOLCINOPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351440";"DRACENA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351480";"ELDORADO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"8";"032018"
"351492";"ELISIARIO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351510";"EMBU-GUACU";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351518";"ESPIRITO SANTO DO PINHAL";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351530";"ESTRELA DO NORTE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351535";"EUCLIDES DA CUNHA PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351550";"FERNANDOPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351565";"FERNAO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351580";"FLORA RICA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351590";"FLOREAL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351600";"FLORIDA PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351640";"FRANCO DA ROCHA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351685";"GAVIAO PEIXOTO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351690";"GENERAL SALGADO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351710";"GLICERIO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351780";"GUARACAI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351800";"GUARANI D'OESTE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351820";"GUARARAPES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351830";"GUARAREMA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351850";"GUAREI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351860";"GUARIBA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351880";"GUARULHOS";"SP";"S";"S";"1";"S";"S";"S";"S";"";"4";"032018"
"351890";"GUZOLANDIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351905";"HOLAMBRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351920";"IACRI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351925";"IARAS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351940";"IBIRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352040";"ILHABELA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352050";"INDAIATUBA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352060";"INDIANA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352070";"INDIAPORA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352100";"IPERO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352110";"IPEUNA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352120";"IPORANGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"312595";"FERVEDOURO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312990";"IBITIURA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313505";"JAIBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"316990";"UBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"320080";"BAIXO GUANDU";"ES";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"320440";"RIO NOVO DO SUL";"ES";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"330227";"JAPERI";"RJ";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"330620";"VASSOURAS";"RJ";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"350395";"ASPASIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350820";"BURITIZAL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351290";"COSMORAMA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351990";"IEPE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352380";"ITOBI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352820";"MACEDONIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353280";"NOVA ALIANCA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353900";"PIRANGI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354325";"RIBEIRAO GRANDE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354810";"SANTO ANTONIO DO JARDIM";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355350";"TAPIRAI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"410220";"ATALAIA";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"410530";"CEU AZUL";"PR";"S";"S";"1";"S";"S";"N";"S";"";"9";"102018"
"410820";"FORMOSA DO OESTE";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"411360";"LOBATO";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"411710";"NOVA LONDRINA";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"412065";"QUARTO CENTENARIO";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"412470";"SAO JERONIMO DA SERRA";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"412800";"UBIRATA";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"420220";"BENEDITO NOVO";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"420530";"FAXINAL DOS GUEDES";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"420985";"LINDOIA DO SUL";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"421187";"PAIAL";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"421520";"ROMELANDIA";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"421850";"TREZE TILIAS";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430163";"BALNEARIO PINHAL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430466";"CAPAO DO LEAO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430645";"DOIS LAJEADOS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430920";"GRAVATAI";"RS";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"431335";"NOVA ROMA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431517";"PROTASIO ALVES";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431820";"SAO FRANCISCO DE PAULA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"432120";"TAQUARA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"432335";"VILA LANGARO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"500345";"DEODAPOLIS";"MS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"500840";"VICENTINA";"MS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510410";"GUARANTA DO NORTE";"MT";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"510718";"RIBEIRAO CASCALHEIRA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520830";"DIVINOPOLIS DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521390";"MOSSAMEDES";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521805";"PORTEIRAO";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"522068";"SIMOLANDIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"530180";"TAGUATINGA";"DF";"N";"S";"3";"N";"S";"N";"S";"";"";"102018"
"312590";"FERROS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"102018"
"313640";"JOAQUIM FELICIO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314053";"MARTINS SOARES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314505";"NOVA PORTEIRINHA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314950";"PEQUERI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315440";"RESSAQUINHA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315840";"SANTANA DE CATAGUASES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316270";"SAO JOAO DO PARAISO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"";"042018"
